#
# $Id: battery.dat,v 1.1 1998/04/15 19:16:41 lhecking Exp $
#
0.6	70	0.1	5
1.2	130	0.1	5
1.8	203	0.1	5
2.5	268	0.1	5
3.1	345	0.1	5
3.7	402	0.1	5

0.6	56	0.1	5
1.2	113	0.1	5
1.7	153	0.1	5
2.4	215	0.1	5
3.1	275	0.1	5

0.6	44	0.1	5
1.2	88	0.1	5
1.8	130	0.1	5
2.5	185	0.1	5
3.2	235	0.1	5

