#
# $Id: battery.dat,v 1.1 1998/04/15 19:16:41 lhecking Exp $
#
346.08	1.4626	10	0.1
515.38	1.8818	10	0.1
631.57	2.1851	10	0.1	
727.27	2.4357	10	0.1
806.45	2.6538	10	0.1
882.35	2.8424	10	0.1
